"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"ethnocentrism-proj.nlogo"
"experiment-no-perturbation"
"10/16/2024 15:58:12:733 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","init-likeness-ingroup","iterations","init-likeness-outgroup","gamma","regular-perturbation?","beta","rewire-prop","num-agents","W","num-links","regular-perturbation-interval","minority-proportion","[step]","count turtles with [type-agent = ""Altruist"" and tag = ""majority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""majority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""majority""]","count turtles with [type-agent = ""Egoist"" and tag = ""majority""]","count turtles with [type-agent = ""Undefined"" and tag = ""majority""]","count turtles with [type-agent = ""Altruist"" and tag = ""minority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""minority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""minority""]","count turtles with [type-agent = ""Egoist"" and tag = ""minority""]","count turtles with [type-agent = ""Undefined"" and tag = ""minority""]"
"197","0.5","1","0.5","5","false","0.002","0.2","100","20","2","250","0.2","500","19","21","23","17","0","4","6","5","5","0"
"201","0.5","1","0.5","10","false","0.002","0.2","100","0","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"202","0.5","1","0.5","10","false","0.002","0.2","100","0","2","250","0.2","500","31","49","0","0","0","7","0","13","0","0"
"198","0.5","1","0.5","5","false","0.002","0.2","100","20","2","250","0.2","500","24","19","24","13","0","3","8","5","4","0"
"203","0.5","1","0.5","10","false","0.002","0.2","100","0","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"204","0.5","1","0.5","10","false","0.002","0.2","100","0","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"199","0.5","1","0.5","5","false","0.002","0.2","100","20","2","250","0.2","500","24","18","19","19","0","5","6","5","4","0"
"200","0.5","1","0.5","5","false","0.002","0.2","100","20","2","250","0.2","500","19","11","31","19","0","6","5","6","3","0"
"205","0.5","1","0.5","10","false","0.002","0.2","100","0","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"207","0.5","1","0.5","10","false","0.002","0.2","100","0","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"206","0.5","1","0.5","10","false","0.002","0.2","100","0","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"208","0.5","1","0.5","10","false","0.002","0.2","100","0","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"209","0.5","1","0.5","10","false","0.002","0.2","100","0","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"210","0.5","1","0.5","10","false","0.002","0.2","100","0","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"211","0.5","1","0.5","10","false","0.002","0.2","100","0","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"212","0.5","1","0.5","10","false","0.002","0.2","100","0","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"213","0.5","1","0.5","10","false","0.002","0.2","100","0","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"214","0.5","1","0.5","10","false","0.002","0.2","100","0","2","250","0.2","500","0","45","0","35","0","0","0","3","17","0"
"215","0.5","1","0.5","10","false","0.002","0.2","100","0","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"216","0.5","1","0.5","10","false","0.002","0.2","100","0","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"217","0.5","1","0.5","10","false","0.002","0.2","100","0","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"218","0.5","1","0.5","10","false","0.002","0.2","100","0","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"219","0.5","1","0.5","10","false","0.002","0.2","100","0","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"220","0.5","1","0.5","10","false","0.002","0.2","100","0","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"221","0.5","1","0.5","10","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"222","0.5","1","0.5","10","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"223","0.5","1","0.5","10","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"224","0.5","1","0.5","10","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"225","0.5","1","0.5","10","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"227","0.5","1","0.5","10","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"226","0.5","1","0.5","10","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"229","0.5","1","0.5","10","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"228","0.5","1","0.5","10","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"230","0.5","1","0.5","10","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"232","0.5","1","0.5","10","false","0.002","0.2","100","5","2","250","0.2","500","0","80","0","0","0","0","0","20","0","0"
"231","0.5","1","0.5","10","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"233","0.5","1","0.5","10","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"234","0.5","1","0.5","10","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"235","0.5","1","0.5","10","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"237","0.5","1","0.5","10","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"236","0.5","1","0.5","10","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"238","0.5","1","0.5","10","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"239","0.5","1","0.5","10","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"240","0.5","1","0.5","10","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"241","0.5","1","0.5","10","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"242","0.5","1","0.5","10","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"245","0.5","1","0.5","10","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"243","0.5","1","0.5","10","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"244","0.5","1","0.5","10","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"246","0.5","1","0.5","10","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"247","0.5","1","0.5","10","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"248","0.5","1","0.5","10","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"249","0.5","1","0.5","10","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"252","0.5","1","0.5","10","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"250","0.5","1","0.5","10","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"253","0.5","1","0.5","10","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"251","0.5","1","0.5","10","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"254","0.5","1","0.5","10","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"255","0.5","1","0.5","10","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"257","0.5","1","0.5","10","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"256","0.5","1","0.5","10","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"260","0.5","1","0.5","10","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"258","0.5","1","0.5","10","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"259","0.5","1","0.5","10","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"261","0.5","1","0.5","10","false","0.002","0.2","100","15","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"262","0.5","1","0.5","10","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"263","0.5","1","0.5","10","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"265","0.5","1","0.5","10","false","0.002","0.2","100","15","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"266","0.5","1","0.5","10","false","0.002","0.2","100","15","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"264","0.5","1","0.5","10","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"267","0.5","1","0.5","10","false","0.002","0.2","100","15","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"268","0.5","1","0.5","10","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"270","0.5","1","0.5","10","false","0.002","0.2","100","15","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"272","0.5","1","0.5","10","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"271","0.5","1","0.5","10","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"269","0.5","1","0.5","10","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"273","0.5","1","0.5","10","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"274","0.5","1","0.5","10","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"275","0.5","1","0.5","10","false","0.002","0.2","100","15","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"277","0.5","1","0.5","10","false","0.002","0.2","100","15","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"276","0.5","1","0.5","10","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"281","0.5","1","0.5","10","false","0.002","0.2","100","20","2","250","0.2","500","16","22","23","19","0","4","8","3","5","0"
"280","0.5","1","0.5","10","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"278","0.5","1","0.5","10","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"279","0.5","1","0.5","10","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"282","0.5","1","0.5","10","false","0.002","0.2","100","20","2","250","0.2","500","21","19","18","22","0","3","3","9","5","0"
"283","0.5","1","0.5","10","false","0.002","0.2","100","20","2","250","0.2","500","21","20","23","16","0","5","7","4","4","0"
"284","0.5","1","0.5","10","false","0.002","0.2","100","20","2","250","0.2","500","16","22","23","19","0","2","5","5","8","0"
"285","0.5","1","0.5","10","false","0.002","0.2","100","20","2","250","0.2","500","14","22","21","23","0","4","5","6","5","0"
"286","0.5","1","0.5","10","false","0.002","0.2","100","20","2","250","0.2","500","21","15","27","17","0","5","4","6","5","0"
"289","0.5","1","0.5","10","false","0.002","0.2","100","20","2","250","0.2","500","24","17","22","17","0","5","3","7","5","0"
"288","0.5","1","0.5","10","false","0.002","0.2","100","20","2","250","0.2","500","13","22","25","20","0","5","6","3","6","0"
"287","0.5","1","0.5","10","false","0.002","0.2","100","20","2","250","0.2","500","23","16","17","24","0","6","6","1","7","0"
"290","0.5","1","0.5","10","false","0.002","0.2","100","20","2","250","0.2","500","21","25","15","19","0","4","4","4","8","0"
"292","0.5","1","0.5","10","false","0.002","0.2","100","20","2","250","0.2","500","21","18","16","25","0","5","4","7","4","0"
"291","0.5","1","0.5","10","false","0.002","0.2","100","20","2","250","0.2","500","17","17","25","21","0","2","8","4","6","0"
"293","0.5","1","0.5","10","false","0.002","0.2","100","20","2","250","0.2","500","16","26","14","24","0","7","5","1","7","0"
"296","0.5","1","0.5","10","false","0.002","0.2","100","20","2","250","0.2","500","32","13","13","22","0","6","5","6","3","0"
"294","0.5","1","0.5","10","false","0.002","0.2","100","20","2","250","0.2","500","23","19","20","18","0","3","6","5","6","0"
"295","0.5","1","0.5","10","false","0.002","0.2","100","20","2","250","0.2","500","17","21","23","19","0","3","5","7","5","0"
"301","0.5","1","0.5","15","false","0.002","0.2","100","0","2","250","0.2","500","0","73","7","0","0","0","1","19","0","0"
"297","0.5","1","0.5","10","false","0.002","0.2","100","20","2","250","0.2","500","20","18","18","24","0","5","4","5","6","0"
"302","0.5","1","0.5","15","false","0.002","0.2","100","0","2","250","0.2","500","0","0","1","79","0","0","16","0","4","0"
"303","0.5","1","0.5","15","false","0.002","0.2","100","0","2","250","0.2","500","0","0","80","0","0","0","17","0","3","0"
"298","0.5","1","0.5","10","false","0.002","0.2","100","20","2","250","0.2","500","25","17","18","20","0","7","6","3","4","0"
"299","0.5","1","0.5","10","false","0.002","0.2","100","20","2","250","0.2","500","18","15","21","26","0","4","6","3","7","0"
"300","0.5","1","0.5","10","false","0.002","0.2","100","20","2","250","0.2","500","28","16","19","17","0","4","5","5","6","0"
"304","0.5","1","0.5","15","false","0.002","0.2","100","0","2","250","0.2","500","0","3","0","77","0","0","0","1","19","0"
"306","0.5","1","0.5","15","false","0.002","0.2","100","0","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"305","0.5","1","0.5","15","false","0.002","0.2","100","0","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"307","0.5","1","0.5","15","false","0.002","0.2","100","0","2","250","0.2","500","0","30","50","0","0","0","0","20","0","0"
"308","0.5","1","0.5","15","false","0.002","0.2","100","0","2","250","0.2","500","0","0","1","79","0","0","10","0","10","0"
"309","0.5","1","0.5","15","false","0.002","0.2","100","0","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"310","0.5","1","0.5","15","false","0.002","0.2","100","0","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"311","0.5","1","0.5","15","false","0.002","0.2","100","0","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"312","0.5","1","0.5","15","false","0.002","0.2","100","0","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"313","0.5","1","0.5","15","false","0.002","0.2","100","0","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"314","0.5","1","0.5","15","false","0.002","0.2","100","0","2","250","0.2","500","0","71","9","0","0","0","0","20","0","0"
"315","0.5","1","0.5","15","false","0.002","0.2","100","0","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"316","0.5","1","0.5","15","false","0.002","0.2","100","0","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"317","0.5","1","0.5","15","false","0.002","0.2","100","0","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"318","0.5","1","0.5","15","false","0.002","0.2","100","0","2","250","0.2","500","0","0","78","2","0","0","9","0","11","0"
"319","0.5","1","0.5","15","false","0.002","0.2","100","0","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"320","0.5","1","0.5","15","false","0.002","0.2","100","0","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"321","0.5","1","0.5","15","false","0.002","0.2","100","5","2","250","0.2","500","0","0","79","1","0","0","20","0","0","0"
"322","0.5","1","0.5","15","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"326","0.5","1","0.5","15","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"324","0.5","1","0.5","15","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"323","0.5","1","0.5","15","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"327","0.5","1","0.5","15","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"325","0.5","1","0.5","15","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"328","0.5","1","0.5","15","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"329","0.5","1","0.5","15","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"330","0.5","1","0.5","15","false","0.002","0.2","100","5","2","250","0.2","500","0","0","79","1","0","0","20","0","0","0"
"331","0.5","1","0.5","15","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"332","0.5","1","0.5","15","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"333","0.5","1","0.5","15","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"334","0.5","1","0.5","15","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"336","0.5","1","0.5","15","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"335","0.5","1","0.5","15","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"337","0.5","1","0.5","15","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"338","0.5","1","0.5","15","false","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"339","0.5","1","0.5","15","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"340","0.5","1","0.5","15","false","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"341","0.5","1","0.5","15","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"342","0.5","1","0.5","15","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"343","0.5","1","0.5","15","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"344","0.5","1","0.5","15","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"346","0.5","1","0.5","15","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"347","0.5","1","0.5","15","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"345","0.5","1","0.5","15","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"348","0.5","1","0.5","15","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"351","0.5","1","0.5","15","false","0.002","0.2","100","10","2","250","0.2","500","0","80","0","0","0","0","0","20","0","0"
"349","0.5","1","0.5","15","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"350","0.5","1","0.5","15","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"353","0.5","1","0.5","15","false","0.002","0.2","100","10","2","250","0.2","500","0","80","0","0","0","0","0","20","0","0"
"354","0.5","1","0.5","15","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"355","0.5","1","0.5","15","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"352","0.5","1","0.5","15","false","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"356","0.5","1","0.5","15","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"357","0.5","1","0.5","15","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"359","0.5","1","0.5","15","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"358","0.5","1","0.5","15","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"360","0.5","1","0.5","15","false","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"361","0.5","1","0.5","15","false","0.002","0.2","100","15","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"362","0.5","1","0.5","15","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"365","0.5","1","0.5","15","false","0.002","0.2","100","15","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"363","0.5","1","0.5","15","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"366","0.5","1","0.5","15","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"364","0.5","1","0.5","15","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"367","0.5","1","0.5","15","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"368","0.5","1","0.5","15","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"369","0.5","1","0.5","15","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"370","0.5","1","0.5","15","false","0.002","0.2","100","15","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"372","0.5","1","0.5","15","false","0.002","0.2","100","15","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"371","0.5","1","0.5","15","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"373","0.5","1","0.5","15","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"374","0.5","1","0.5","15","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"375","0.5","1","0.5","15","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"376","0.5","1","0.5","15","false","0.002","0.2","100","15","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"377","0.5","1","0.5","15","false","0.002","0.2","100","15","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"380","0.5","1","0.5","15","false","0.002","0.2","100","15","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"381","0.5","1","0.5","15","false","0.002","0.2","100","20","2","250","0.2","500","26","23","15","16","0","4","5","6","5","0"
"382","0.5","1","0.5","15","false","0.002","0.2","100","20","2","250","0.2","500","23","21","20","16","0","5","7","4","4","0"
"379","0.5","1","0.5","15","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"378","0.5","1","0.5","15","false","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"383","0.5","1","0.5","15","false","0.002","0.2","100","20","2","250","0.2","500","24","19","16","21","0","4","8","5","3","0"
"384","0.5","1","0.5","15","false","0.002","0.2","100","20","2","250","0.2","500","20","17","23","20","0","4","6","4","6","0"
"386","0.5","1","0.5","15","false","0.002","0.2","100","20","2","250","0.2","500","25","24","14","17","0","6","5","6","3","0"
"385","0.5","1","0.5","15","false","0.002","0.2","100","20","2","250","0.2","500","18","18","16","28","0","7","3","5","5","0"
"387","0.5","1","0.5","15","false","0.002","0.2","100","20","2","250","0.2","500","14","26","19","21","0","7","7","3","3","0"
"389","0.5","1","0.5","15","false","0.002","0.2","100","20","2","250","0.2","500","19","18","18","25","0","9","3","4","4","0"
"388","0.5","1","0.5","15","false","0.002","0.2","100","20","2","250","0.2","500","18","21","17","24","0","2","6","9","3","0"
"390","0.5","1","0.5","15","false","0.002","0.2","100","20","2","250","0.2","500","17","19","23","21","0","4","3","5","8","0"
"391","0.5","1","0.5","15","false","0.002","0.2","100","20","2","250","0.2","500","23","16","23","18","0","8","3","2","7","0"
"393","0.5","1","0.5","15","false","0.002","0.2","100","20","2","250","0.2","500","22","23","22","13","0","4","5","8","3","0"
"392","0.5","1","0.5","15","false","0.002","0.2","100","20","2","250","0.2","500","15","21","20","24","0","2","7","7","4","0"
"394","0.5","1","0.5","15","false","0.002","0.2","100","20","2","250","0.2","500","18","21","24","17","0","2","8","6","4","0"
"396","0.5","1","0.5","15","false","0.002","0.2","100","20","2","250","0.2","500","27","18","20","15","0","4","7","6","3","0"
"395","0.5","1","0.5","15","false","0.002","0.2","100","20","2","250","0.2","500","15","24","19","22","0","3","7","4","6","0"
"397","0.5","1","0.5","15","false","0.002","0.2","100","20","2","250","0.2","500","20","18","22","20","0","5","4","6","5","0"
"398","0.5","1","0.5","15","false","0.002","0.2","100","20","2","250","0.2","500","21","16","17","26","0","5","4","7","4","0"
"401","0.5","1","0.5","20","false","0.002","0.2","100","0","2","250","0.2","500","0","0","39","41","0","0","11","0","9","0"
"402","0.5","1","0.5","20","false","0.002","0.2","100","0","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"403","0.5","1","0.5","20","false","0.002","0.2","100","0","2","250","0.2","500","2","0","51","27","0","17","1","0","2","0"
"399","0.5","1","0.5","15","false","0.002","0.2","100","20","2","250","0.2","500","21","28","15","16","0","2","8","4","6","0"
"404","0.5","1","0.5","20","false","0.002","0.2","100","0","2","250","0.2","500","0","0","11","69","0","0","9","0","11","0"
"405","0.5","1","0.5","20","false","0.002","0.2","100","0","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"400","0.5","1","0.5","15","false","0.002","0.2","100","20","2","250","0.2","500","24","19","17","20","0","6","5","2","7","0"
"406","0.5","1","0.5","20","false","0.002","0.2","100","0","2","250","0.2","500","0","2","54","24","0","0","0","0","20","0"
"407","0.5","1","0.5","20","false","0.002","0.2","100","0","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"408","0.5","1","0.5","20","false","0.002","0.2","100","0","2","250","0.2","500","0","0","5","75","0","0","20","0","0","0"
"409","0.5","1","0.5","20","false","0.002","0.2","100","0","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"410","0.5","1","0.5","20","false","0.002","0.2","100","0","2","250","0.2","500","0","3","0","77","0","0","0","1","19","0"
"411","0.5","1","0.5","20","false","0.002","0.2","100","0","2","250","0.2","500","0","0","80","0","0","0","11","9","0","0"
"412","0.5","1","0.5","20","false","0.002","0.2","100","0","2","250","0.2","500","0","3","77","0","0","0","9","11","0","0"
"413","0.5","1","0.5","20","false","0.002","0.2","100","0","2","250","0.2","500","0","0","3","77","0","0","5","0","15","0"
"414","0.5","1","0.5","20","false","0.002","0.2","100","0","2","250","0.2","500","0","0","69","11","0","0","0","0","20","0"
"415","0.5","1","0.5","20","false","0.002","0.2","100","0","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"416","0.5","1","0.5","20","false","0.002","0.2","100","0","2","250","0.2","500","0","0","30","50","0","0","11","0","9","0"
"417","0.5","1","0.5","20","false","0.002","0.2","100","0","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"418","0.5","1","0.5","20","false","0.002","0.2","100","0","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"419","0.5","1","0.5","20","false","0.002","0.2","100","0","2","250","0.2","500","0","4","76","0","0","0","16","4","0","0"
"420","0.5","1","0.5","20","false","0.002","0.2","100","0","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
