"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"ethnocentrism-proj.nlogo"
"experiment-hyperperturbation"
"10/21/2024 08:11:12:867 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","init-likeness-ingroup","iterations","init-likeness-outgroup","gamma","regular-perturbation?","beta","rewire-prop","num-agents","W","num-links","regular-perturbation-interval","minority-proportion","binary-strategies","relative-copy","[step]","count turtles with [type-agent = ""Altruist"" and tag = ""majority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""majority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""majority""]","count turtles with [type-agent = ""Egoist"" and tag = ""majority""]","count turtles with [type-agent = ""Undefined"" and tag = ""majority""]","count turtles with [type-agent = ""Altruist"" and tag = ""minority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""minority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""minority""]","count turtles with [type-agent = ""Egoist"" and tag = ""minority""]","count turtles with [type-agent = ""Undefined"" and tag = ""minority""]","mean-communality-majority","mean-communality-minority"
"37","0.7","1","0.3","19","true","0.002","0.2","100","1","2","250","0.2","true","true","500","0","0","70","0","10","0","0","20","0","0","188.7375","493.3"
"38","0.7","1","0.3","19","true","0.002","0.2","100","1","2","250","0.2","true","true","500","0","0","0","69","11","0","0","0","18","2","77.9625","146.5"
"39","0.7","1","0.3","19","true","0.002","0.2","100","1","2","250","0.2","true","true","500","0","0","1","69","10","0","0","0","20","0","25.925","171.8"
"40","0.7","1","0.3","19","true","0.002","0.2","100","1","2","250","0.2","true","true","500","0","0","2","70","8","0","0","0","20","0","88.9","125.7"
"43","0.7","1","0.3","19","true","0.002","0.2","100","2","2","250","0.2","true","true","500","0","0","0","77","3","0","0","0","20","0","71.6875","8.85"
"42","0.7","1","0.3","19","true","0.002","0.2","100","2","2","250","0.2","true","true","500","0","0","0","76","4","0","0","0","20","0","91.6625","43.95"
"41","0.7","1","0.3","19","true","0.002","0.2","100","2","2","250","0.2","true","true","500","0","0","0","76","4","0","0","0","20","0","37.5875","0.15"
"44","0.7","1","0.3","19","true","0.002","0.2","100","2","2","250","0.2","true","true","500","0","0","77","0","3","0","0","20","0","0","187.0625","624.45"
"45","0.7","1","0.3","19","true","0.002","0.2","100","2","2","250","0.2","true","true","500","0","0","0","79","1","0","1","0","19","0","72.225","97.9"
"46","0.7","1","0.3","19","true","0.002","0.2","100","2","2","250","0.2","true","true","500","0","0","76","0","4","0","0","20","0","0","189.85","643.3"
"47","0.7","1","0.3","19","true","0.002","0.2","100","2","2","250","0.2","true","true","500","0","0","78","1","1","0","0","20","0","0","143.5125","672.5"
"50","0.7","1","0.3","19","true","0.002","0.2","100","2","2","250","0.2","true","true","500","0","0","76","0","4","0","0","20","0","0","195.15","661.65"
"48","0.7","1","0.3","19","true","0.002","0.2","100","2","2","250","0.2","true","true","500","0","0","0","79","1","0","0","0","20","0","34.8625","-34.4"
"49","0.7","1","0.3","19","true","0.002","0.2","100","2","2","250","0.2","true","true","500","0","0","0","78","2","0","0","0","20","0","48.1125","-24.5"
"53","0.7","1","0.3","19","true","0.002","0.2","100","2","2","250","0.2","true","true","500","0","0","78","0","2","0","0","20","0","0","269.05","606"
"52","0.7","1","0.3","19","true","0.002","0.2","100","2","2","250","0.2","true","true","500","0","0","0","79","1","0","0","0","20","0","30.825","12.35"
"51","0.7","1","0.3","19","true","0.002","0.2","100","2","2","250","0.2","true","true","500","0","0","0","78","2","0","0","0","20","0","35.325","81.65"
"54","0.7","1","0.3","19","true","0.002","0.2","100","2","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","29.7875","44.35"
"58","0.7","1","0.3","19","true","0.002","0.2","100","2","2","250","0.2","true","true","500","0","0","0","79","1","0","0","0","20","0","15.9375","132.3"
"57","0.7","1","0.3","19","true","0.002","0.2","100","2","2","250","0.2","true","true","500","0","0","0","70","10","0","0","0","20","0","42.775","16.95"
"55","0.7","1","0.3","19","true","0.002","0.2","100","2","2","250","0.2","true","true","500","0","0","0","76","4","0","1","0","19","0","67.6625","126.8"
"59","0.7","1","0.3","19","true","0.002","0.2","100","2","2","250","0.2","true","true","500","0","0","0","76","4","0","0","0","20","0","50.3625","82.15"
"56","0.7","1","0.3","19","true","0.002","0.2","100","2","2","250","0.2","true","true","500","0","0","0","79","1","0","0","0","20","0","36.325","157.25"
"60","0.7","1","0.3","19","true","0.002","0.2","100","2","2","250","0.2","true","true","500","0","0","0","77","3","0","0","0","20","0","72.675","40.1"
"63","0.7","1","0.3","19","true","0.002","0.2","100","4","2","250","0.2","true","true","500","7","63","0","0","10","0","20","0","0","0","1649.4125","410.4"
"61","0.7","1","0.3","19","true","0.002","0.2","100","4","2","250","0.2","true","true","500","0","0","0","75","5","0","0","0","20","0","122.7875","-1.85"
"67","0.7","1","0.3","19","true","0.002","0.2","100","4","2","250","0.2","true","true","500","0","0","79","0","1","0","0","20","0","0","258.2125","687.1"
"62","0.7","1","0.3","19","true","0.002","0.2","100","4","2","250","0.2","true","true","500","0","0","0","79","1","0","0","0","20","0","28.65","41.2"
"64","0.7","1","0.3","19","true","0.002","0.2","100","4","2","250","0.2","true","true","500","0","0","0","80","0","0","1","0","19","0","15.95","55.55"
"66","0.7","1","0.3","19","true","0.002","0.2","100","4","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","42.7","45.6"
"65","0.7","1","0.3","19","true","0.002","0.2","100","4","2","250","0.2","true","true","500","0","0","0","79","1","0","0","0","20","0","53.55","-144.35"
"68","0.7","1","0.3","19","true","0.002","0.2","100","4","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","53.525","96.6"
"69","0.7","1","0.3","19","true","0.002","0.2","100","4","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","28.4625","15.35"
"70","0.7","1","0.3","19","true","0.002","0.2","100","4","2","250","0.2","true","true","500","0","0","0","78","2","0","0","0","20","0","30.725","9.45"
"71","0.7","1","0.3","19","true","0.002","0.2","100","4","2","250","0.2","true","true","500","0","0","0","79","1","0","0","0","20","0","35.25","-35"
"77","0.7","1","0.3","19","true","0.002","0.2","100","4","2","250","0.2","true","true","500","0","0","1","79","0","0","0","0","20","0","70.575","153.45"
"74","0.7","1","0.3","19","true","0.002","0.2","100","4","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","39.1625","63.35"
