"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"ethnocentrism-proj.nlogo"
"experiment-baseline-0 1 2 4 7 10 13 16 18 19 20"
"10/20/2024 13:13:40:513 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","init-likeness-ingroup","iterations","init-likeness-outgroup","gamma","regular-perturbation?","beta","rewire-prop","num-agents","W","num-links","regular-perturbation-interval","minority-proportion","binary-strategies","relative-copy","[step]","count turtles with [type-agent = ""Altruist"" and tag = ""majority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""majority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""majority""]","count turtles with [type-agent = ""Egoist"" and tag = ""majority""]","count turtles with [type-agent = ""Undefined"" and tag = ""majority""]","count turtles with [type-agent = ""Altruist"" and tag = ""minority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""minority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""minority""]","count turtles with [type-agent = ""Egoist"" and tag = ""minority""]","count turtles with [type-agent = ""Undefined"" and tag = ""minority""]","mean-communality-majority","mean-communality-minority"
"46","0.7","1","0.3","0","false","0.002","0.2","100","2","2","250","0.2","true","true","500","0","0","73","0","7","0","0","20","0","0","255.7","522.6"
"47","0.7","1","0.3","0","false","0.002","0.2","100","2","2","250","0.2","true","true","500","1","55","0","3","21","0","20","0","0","0","1033.225","639.95"
"48","0.7","1","0.3","0","false","0.002","0.2","100","2","2","250","0.2","true","true","500","0","0","0","74","6","0","0","0","20","0","58.5125","46.2"
"49","0.7","1","0.3","0","false","0.002","0.2","100","2","2","250","0.2","true","true","500","0","0","0","75","5","0","0","0","20","0","84.875","34.9"
"50","0.7","1","0.3","0","false","0.002","0.2","100","2","2","250","0.2","true","true","500","0","0","0","72","8","0","0","0","20","0","67","15.25"
"51","0.7","1","0.3","0","false","0.002","0.2","100","2","2","250","0.2","true","true","500","0","45","0","1","34","0","19","0","0","1","1155.0625","726.05"
"52","0.7","1","0.3","0","false","0.002","0.2","100","2","2","250","0.2","true","true","500","44","0","0","0","36","16","3","0","0","1","1203.6375","1053.3"
"53","0.7","1","0.3","0","false","0.002","0.2","100","2","2","250","0.2","true","true","500","38","4","0","0","38","20","0","0","0","0","1290.1875","1008.4"
"54","0.7","1","0.3","0","false","0.002","0.2","100","2","2","250","0.2","true","true","500","0","0","1","72","7","0","0","0","20","0","88.5375","78.6"
"57","0.7","1","0.3","0","false","0.002","0.2","100","2","2","250","0.2","true","true","500","0","40","0","0","40","0","19","0","0","1","1228.0375","931.05"
"55","0.7","1","0.3","0","false","0.002","0.2","100","2","2","250","0.2","true","true","500","0","0","76","0","4","0","0","19","0","1","168.9","502.65"
"58","0.7","1","0.3","0","false","0.002","0.2","100","2","2","250","0.2","true","true","500","0","44","0","0","36","0","18","0","2","0","1114.0375","534.2"
"59","0.7","1","0.3","0","false","0.002","0.2","100","2","2","250","0.2","true","true","500","48","0","0","0","32","20","0","0","0","0","1266.7625","1095.55"
"56","0.7","1","0.3","0","false","0.002","0.2","100","2","2","250","0.2","true","true","500","0","0","0","77","3","0","0","0","20","0","41.2375","66.45"
"60","0.7","1","0.3","0","false","0.002","0.2","100","2","2","250","0.2","true","true","500","0","0","0","75","5","0","1","0","19","0","36.775","102.75"
"63","0.7","1","0.3","0","false","0.002","0.2","100","4","2","250","0.2","true","true","500","47","8","0","0","25","12","1","7","0","0","1304.6625","373.65"
"62","0.7","1","0.3","0","false","0.002","0.2","100","4","2","250","0.2","true","true","500","3","0","77","0","0","0","0","20","0","0","260.95","798.1"
"61","0.7","1","0.3","0","false","0.002","0.2","100","4","2","250","0.2","true","true","500","0","0","79","0","1","0","0","20","0","0","218.2375","691.05"
"65","0.7","1","0.3","0","false","0.002","0.2","100","4","2","250","0.2","true","true","500","0","0","80","0","0","0","0","20","0","0","195.9625","675.6"
"64","0.7","1","0.3","0","false","0.002","0.2","100","4","2","250","0.2","true","true","500","0","0","0","80","0","0","4","0","16","0","123.2875","109.75"
