"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"ethnocentrism-proj.nlogo"
"experiment-with-perturbation"
"10/16/2024 17:19:55:486 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","init-likeness-ingroup","iterations","init-likeness-outgroup","gamma","regular-perturbation?","beta","rewire-prop","num-agents","W","num-links","regular-perturbation-interval","minority-proportion","[step]","count turtles with [type-agent = ""Altruist"" and tag = ""majority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""majority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""majority""]","count turtles with [type-agent = ""Egoist"" and tag = ""majority""]","count turtles with [type-agent = ""Undefined"" and tag = ""majority""]","count turtles with [type-agent = ""Altruist"" and tag = ""minority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""minority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""minority""]","count turtles with [type-agent = ""Egoist"" and tag = ""minority""]","count turtles with [type-agent = ""Undefined"" and tag = ""minority""]"
"488","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.1","500","1","88","0","0","1","1","0","9","0","0"
"487","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.1","500","0","0","90","0","0","0","10","0","0","0"
"490","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.1","500","84","6","0","0","0","10","0","0","0","0"
"489","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.1","500","0","0","3","87","0","0","2","0","8","0"
"492","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"491","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.1","500","0","0","90","0","0","0","10","0","0","0"
"493","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.1","500","0","0","90","0","0","0","10","0","0","0"
"494","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.1","500","0","0","90","0","0","0","10","0","0","0"
"496","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.1","500","89","1","0","0","0","10","0","0","0","0"
"495","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.1","500","0","0","1","89","0","0","0","0","10","0"
"497","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.1","500","0","0","90","0","0","0","10","0","0","0"
"498","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.1","500","88","0","0","0","2","10","0","0","0","0"
"499","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.1","500","90","0","0","0","0","9","0","1","0","0"
"500","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.1","500","89","0","0","0","1","10","0","0","0","0"
"501","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"502","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"503","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"505","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"506","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.2","500","80","0","0","0","0","15","0","5","0","0"
"504","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.2","500","0","0","79","1","0","0","18","0","2","0"
"507","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.2","500","1","79","0","0","0","1","0","19","0","0"
"508","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"509","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.2","500","79","1","0","0","0","20","0","0","0","0"
"510","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.2","500","0","80","0","0","0","0","0","20","0","0"
"511","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"512","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"513","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.2","500","0","80","0","0","0","1","0","19","0","0"
"514","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"516","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.2","500","0","80","0","0","0","2","0","18","0","0"
"515","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"517","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","1","0","19","0"
"518","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"519","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"520","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.2","500","79","0","0","0","1","20","0","0","0","0"
"521","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.3","500","69","1","0","0","0","28","0","2","0","0"
"522","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"524","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.3","500","1","69","0","0","0","1","0","29","0","0"
"523","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"525","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.3","500","0","0","70","0","0","0","30","0","0","0"
"526","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.3","500","0","70","0","0","0","0","0","30","0","0"
"527","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"528","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"529","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.3","500","0","0","0","70","0","0","3","0","27","0"
"530","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.3","500","0","70","0","0","0","0","0","30","0","0"
"531","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.3","500","0","70","0","0","0","0","0","30","0","0"
"532","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"533","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.3","500","0","70","0","0","0","0","0","30","0","0"
"537","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.3","500","0","70","0","0","0","6","0","24","0","0"
"534","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"539","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.3","500","0","70","0","0","0","0","0","30","0","0"
"535","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.3","500","0","0","70","0","0","0","30","0","0","0"
"536","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"538","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"542","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.4","500","0","60","0","0","0","0","0","40","0","0"
"541","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.4","500","0","0","60","0","0","0","40","0","0","0"
"543","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.4","500","0","60","0","0","0","0","0","40","0","0"
"540","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"545","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.4","500","0","60","0","0","0","0","0","40","0","0"
"544","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.4","500","0","0","0","60","0","0","0","0","40","0"
"546","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"548","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.4","500","0","60","0","0","0","0","0","40","0","0"
"550","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.4","500","60","0","0","0","0","39","0","1","0","0"
"549","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.4","500","0","0","0","60","0","0","0","0","40","0"
"547","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.4","500","0","0","0","60","0","0","0","0","40","0"
"551","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.4","500","0","0","0","60","0","0","0","0","40","0"
"552","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.4","500","0","60","0","0","0","0","0","40","0","0"
"553","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.4","500","0","0","60","0","0","0","40","0","0","0"
"555","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.4","500","0","60","0","0","0","0","0","40","0","0"
"556","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.4","500","0","60","0","0","0","0","0","40","0","0"
"554","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.4","500","0","0","0","60","0","0","0","0","40","0"
"557","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.4","500","0","0","0","60","0","0","0","0","40","0"
"558","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.4","500","0","0","0","60","0","0","0","0","40","0"
"559","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.4","500","0","0","60","0","0","0","40","0","0","0"
"560","0.5","1","0.5","5","true","0.002","0.2","100","5","2","250","0.4","500","0","0","0","60","0","0","0","0","40","0"
"561","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.1","500","0","90","0","0","0","2","0","8","0","0"
"562","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.1","500","0","90","0","0","0","0","0","10","0","0"
"563","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.1","500","0","90","0","0","0","0","0","10","0","0"
"564","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.1","500","72","18","0","0","0","7","0","3","0","0"
"565","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.1","500","0","90","0","0","0","1","0","9","0","0"
"566","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.1","500","4","86","0","0","0","8","0","2","0","0"
"568","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"567","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.1","500","90","0","0","0","0","9","0","1","0","0"
"569","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.1","500","88","2","0","0","0","9","0","1","0","0"
"570","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.1","500","19","40","20","11","0","4","3","3","0","0"
"573","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.1","500","0","90","0","0","0","0","0","10","0","0"
"571","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.1","500","0","0","90","0","0","0","10","0","0","0"
"572","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.1","500","0","0","90","0","0","0","10","0","0","0"
"574","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.1","500","0","0","90","0","0","0","8","0","2","0"
"575","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.1","500","0","0","0","90","0","0","0","0","10","0"
"576","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.1","500","14","76","0","0","0","2","0","8","0","0"
"577","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.1","500","0","90","0","0","0","0","0","10","0","0"
"578","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.1","500","0","90","0","0","0","1","0","9","0","0"
"579","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"580","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.1","500","0","90","0","0","0","0","0","10","0","0"
"581","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.2","500","0","80","0","0","0","1","0","19","0","0"
"582","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"583","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"584","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.2","500","17","63","0","0","0","15","0","5","0","0"
"585","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.2","500","0","80","0","0","0","0","0","20","0","0"
"586","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.2","500","0","80","0","0","0","9","0","11","0","0"
"587","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"588","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"589","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"590","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"591","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.2","500","0","80","0","0","0","0","1","19","0","0"
"593","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.2","500","0","80","0","0","0","0","0","20","0","0"
"592","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"594","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"595","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.2","500","0","79","0","1","0","0","0","20","0","0"
"596","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.2","500","0","80","0","0","0","2","0","18","0","0"
"597","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.2","500","0","80","0","0","0","2","0","18","0","0"
"598","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"599","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"601","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.3","500","0","70","0","0","0","1","0","29","0","0"
"600","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"602","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.3","500","0","0","1","69","0","0","5","0","25","0"
"603","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"604","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.3","500","0","70","0","0","0","0","0","30","0","0"
"605","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"606","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"607","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"608","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"609","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.3","500","0","0","70","0","0","0","30","0","0","0"
"611","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.3","500","0","70","0","0","0","0","0","30","0","0"
"612","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.3","500","0","70","0","0","0","0","0","30","0","0"
"610","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.3","500","0","0","70","0","0","0","30","0","0","0"
"613","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.3","500","0","70","0","0","0","1","0","29","0","0"
"614","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.3","500","0","70","0","0","0","0","0","30","0","0"
"615","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"616","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.3","500","0","70","0","0","0","0","0","30","0","0"
"619","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.3","500","0","70","0","0","0","0","0","30","0","0"
"618","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"617","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"620","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.3","500","0","70","0","0","0","2","0","28","0","0"
"621","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.4","500","0","60","0","0","0","0","0","40","0","0"
"622","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"623","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"624","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.4","500","0","60","0","0","0","0","0","40","0","0"
"625","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.4","500","0","0","0","60","0","0","3","0","37","0"
"626","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.4","500","0","60","0","0","0","0","0","40","0","0"
"627","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.4","500","0","60","0","0","0","0","0","40","0","0"
"628","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.4","500","0","0","60","0","0","0","40","0","0","0"
"629","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.4","500","0","0","60","0","0","0","40","0","0","0"
"630","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.4","500","0","0","0","60","0","0","0","0","40","0"
"632","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.4","500","4","2","52","2","0","0","40","0","0","0"
"631","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.4","500","0","0","0","60","0","0","0","0","40","0"
"633","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"634","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.4","500","0","60","0","0","0","12","0","28","0","0"
"635","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"637","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.4","500","24","36","0","0","0","32","0","8","0","0"
"636","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.4","500","0","60","0","0","0","0","0","40","0","0"
"638","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.4","500","19","41","0","0","0","25","0","15","0","0"
"640","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"639","0.5","1","0.5","5","true","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"641","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.1","500","0","90","0","0","0","0","0","10","0","0"
"642","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.1","500","0","90","0","0","0","1","0","9","0","0"
"643","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"644","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"646","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.1","500","5","85","0","0","0","1","0","9","0","0"
"645","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.1","500","78","12","0","0","0","8","0","2","0","0"
"647","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.1","500","0","90","0","0","0","3","0","7","0","0"
"648","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.1","500","67","23","0","0","0","7","0","3","0","0"
"650","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.1","500","49","41","0","0","0","7","0","3","0","0"
"649","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.1","500","0","87","0","3","0","0","0","10","0","0"
"652","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.1","500","2","88","0","0","0","0","0","10","0","0"
"651","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.1","500","46","0","44","0","0","7","3","0","0","0"
"653","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.1","500","0","90","0","0","0","0","0","10","0","0"
"655","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.1","500","74","16","0","0","0","7","0","3","0","0"
"656","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"654","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.1","500","0","0","0","90","0","0","0","0","10","0"
"657","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"658","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"659","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"660","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"661","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.2","500","0","80","0","0","0","2","0","18","0","0"
"663","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.2","500","66","14","0","0","0","19","0","1","0","0"
"662","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.2","500","56","4","17","3","0","15","4","1","0","0"
"664","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.2","500","0","80","0","0","0","0","0","20","0","0"
"665","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.2","500","0","80","0","0","0","1","0","19","0","0"
"666","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.2","500","1","79","0","0","0","2","0","18","0","0"
"669","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"668","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.2","500","79","1","0","0","0","19","0","1","0","0"
"667","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.2","500","0","0","73","7","0","0","19","0","1","0"
"670","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.2","500","64","0","14","2","0","11","8","0","1","0"
"671","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.2","500","34","46","0","0","0","13","0","7","0","0"
"672","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"673","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.2","500","3","76","0","1","0","14","0","6","0","0"
"674","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.2","500","0","80","0","0","0","1","0","19","0","0"
"675","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"676","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.2","500","79","1","0","0","0","20","0","0","0","0"
"677","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.2","500","2","78","0","0","0","11","0","9","0","0"
"678","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.2","500","4","76","0","0","0","6","0","14","0","0"
"679","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"681","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.3","500","55","0","15","0","0","20","10","0","0","0"
"680","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.2","500","0","0","0","80","0","0","0","0","20","0"
"682","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.3","500","0","70","0","0","0","0","0","30","0","0"
"683","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.3","500","0","0","70","0","0","0","30","0","0","0"
"684","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.3","500","0","0","22","48","0","0","22","0","8","0"
"685","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.3","500","0","70","0","0","0","1","0","29","0","0"
"686","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.3","500","0","70","0","0","0","0","0","30","0","0"
"687","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.3","500","41","0","29","0","0","14","16","0","0","0"
"688","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.3","500","68","1","1","0","0","30","0","0","0","0"
"689","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.3","500","0","70","0","0","0","0","0","30","0","0"
"690","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"691","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.3","500","0","70","0","0","0","0","0","30","0","0"
"692","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"695","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"694","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.3","500","1","69","0","0","0","4","0","26","0","0"
"693","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.3","500","0","0","47","23","0","0","24","0","6","0"
"697","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.3","500","0","70","0","0","0","0","0","30","0","0"
"696","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"699","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"698","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.3","500","0","0","70","0","0","0","30","0","0","0"
"700","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"701","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.4","500","54","1","5","0","0","33","4","1","2","0"
"702","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"706","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.4","500","23","37","0","0","0","33","0","7","0","0"
"703","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.4","500","0","0","60","0","0","0","40","0","0","0"
"704","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.4","500","3","15","27","15","0","6","30","3","1","0"
"705","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.4","500","0","60","0","0","0","0","0","40","0","0"
"707","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"708","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.4","500","0","0","60","0","0","0","40","0","0","0"
"711","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"709","0.5","1","0.5","5","true","0.002","0.2","100","15","2","250","0.4","500","0","60","0","0","0","1","0","39","0","0"
