"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"ethnocentrism-proj.nlogo"
"experiment-no-perturbation-new-strategies"
"10/16/2024 18:44:12:506 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","init-likeness-ingroup","iterations","init-likeness-outgroup","gamma","regular-perturbation?","beta","rewire-prop","num-agents","W","num-links","regular-perturbation-interval","minority-proportion","binary-strategies","relative-copy","[step]","count turtles with [type-agent = ""Altruist"" and tag = ""majority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""majority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""majority""]","count turtles with [type-agent = ""Egoist"" and tag = ""majority""]","count turtles with [type-agent = ""Undefined"" and tag = ""majority""]","count turtles with [type-agent = ""Altruist"" and tag = ""minority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""minority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""minority""]","count turtles with [type-agent = ""Egoist"" and tag = ""minority""]","count turtles with [type-agent = ""Undefined"" and tag = ""minority""]","mean-communality-majority","mean-communality-minority"
"38","0.5","1","0.5","0","false","0.002","0.2","100","5","2","250","0.2","false","true","500","79","1","0","0","0","11","0","9","0","0","578.7875","535.5"
"40","0.5","1","0.5","0","false","0.002","0.2","100","5","2","250","0.2","false","true","500","1","78","0","0","1","1","19","0","0","0","654.8875","248.15"
"37","0.5","1","0.5","0","false","0.002","0.2","100","5","2","250","0.2","false","true","500","0","0","80","0","0","2","0","18","0","0","223.325","726.75"
"39","0.5","1","0.5","0","false","0.002","0.2","100","5","2","250","0.2","false","true","500","0","0","80","0","0","0","0","20","0","0","229.0125","832.2"
"42","0.5","1","0.5","0","false","0.002","0.2","100","10","2","250","0.2","false","true","500","61","19","0","0","0","18","2","0","0","0","643.2625","394.65"
"43","0.5","1","0.5","0","false","0.002","0.2","100","10","2","250","0.2","false","true","500","80","0","0","0","0","20","0","0","0","0","654.6125","670.85"
"44","0.5","1","0.5","0","false","0.002","0.2","100","10","2","250","0.2","false","true","500","75","5","0","0","0","20","0","0","0","0","614.1","570.7"
"46","0.5","1","0.5","0","false","0.002","0.2","100","10","2","250","0.2","false","true","500","80","0","0","0","0","17","0","3","0","0","627.8625","637.35"
"45","0.5","1","0.5","0","false","0.002","0.2","100","10","2","250","0.2","false","true","500","80","0","0","0","0","20","0","0","0","0","536.7125","673.5"
"47","0.5","1","0.5","0","false","0.002","0.2","100","10","2","250","0.2","false","true","500","80","0","0","0","0","20","0","0","0","0","672.525","592.5"
"41","0.5","1","0.5","0","false","0.002","0.2","100","10","2","250","0.2","false","true","500","0","0","1","79","0","0","0","0","20","0","37.7625","105.95"
"48","0.5","1","0.5","0","false","0.002","0.2","100","10","2","250","0.2","false","true","500","80","0","0","0","0","17","0","3","0","0","632.875","579.65"
"49","0.5","1","0.5","0","false","0.002","0.2","100","10","2","250","0.2","false","true","500","65","0","15","0","0","13","0","7","0","0","430.7875","677.25"
"51","0.5","1","0.5","0","false","0.002","0.2","100","10","2","250","0.2","false","true","500","4","76","0","0","0","0","20","0","0","0","640.75","248.4"
"53","0.5","1","0.5","0","false","0.002","0.2","100","10","2","250","0.2","false","true","500","79","0","1","0","0","12","0","8","0","0","493.4625","708.7"
"50","0.5","1","0.5","0","false","0.002","0.2","100","10","2","250","0.2","false","true","500","4","67","0","9","0","0","19","0","1","0","401.8","242.65"
"52","0.5","1","0.5","0","false","0.002","0.2","100","10","2","250","0.2","false","true","500","1","66","0","13","0","0","10","0","10","0","396.025","136.7"
"54","0.5","1","0.5","0","false","0.002","0.2","100","10","2","250","0.2","false","true","500","0","0","80","0","0","2","0","18","0","0","306.65","778.9"
"56","0.5","1","0.5","0","false","0.002","0.2","100","10","2","250","0.2","false","true","500","80","0","0","0","0","20","0","0","0","0","563.925","622.15"
"58","0.5","1","0.5","0","false","0.002","0.2","100","10","2","250","0.2","false","true","500","80","0","0","0","0","16","0","4","0","0","520.9125","680.85"
"57","0.5","1","0.5","0","false","0.002","0.2","100","10","2","250","0.2","false","true","500","0","80","0","0","0","0","16","0","4","0","462.425","132.7"
