"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"ethnocentrism-proj.nlogo"
"experiment-with-perturbation"
"10/16/2024 09:45:59:549 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","init-likeness-ingroup","iterations","init-likeness-outgroup","gamma","regular-perturbation?","beta","rewire-prop","num-agents","W","num-links","regular-perturbation-interval","minority-proportion","[step]","count turtles with [type-agent = ""Altruist"" and tag = ""majority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""majority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""majority""]","count turtles with [type-agent = ""Egoist"" and tag = ""majority""]","count turtles with [type-agent = ""Undefined"" and tag = ""majority""]","count turtles with [type-agent = ""Altruist"" and tag = ""minority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""minority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""minority""]","count turtles with [type-agent = ""Egoist"" and tag = ""minority""]","count turtles with [type-agent = ""Undefined"" and tag = ""minority""]"
"382","0.5","1","0.5","0","true","0.002","0.2","100","8","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"383","0.5","1","0.5","0","true","0.002","0.2","100","8","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"385","0.5","1","0.5","0","true","0.002","0.2","100","8","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"384","0.5","1","0.5","0","true","0.002","0.2","100","8","2","250","0.4","500","0","60","0","0","0","0","0","0","40","0"
"386","0.5","1","0.5","0","true","0.002","0.2","100","8","2","250","0.4","500","0","0","0","60","0","0","40","0","0","0"
"388","0.5","1","0.5","0","true","0.002","0.2","100","8","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"389","0.5","1","0.5","0","true","0.002","0.2","100","8","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"387","0.5","1","0.5","0","true","0.002","0.2","100","8","2","250","0.4","500","0","60","0","0","0","0","0","0","40","0"
"392","0.5","1","0.5","0","true","0.002","0.2","100","8","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"390","0.5","1","0.5","0","true","0.002","0.2","100","8","2","250","0.4","500","0","0","0","60","0","0","40","0","0","0"
"391","0.5","1","0.5","0","true","0.002","0.2","100","8","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"393","0.5","1","0.5","0","true","0.002","0.2","100","8","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"395","0.5","1","0.5","0","true","0.002","0.2","100","8","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"394","0.5","1","0.5","0","true","0.002","0.2","100","8","2","250","0.4","500","0","0","0","60","0","0","40","0","0","0"
"396","0.5","1","0.5","0","true","0.002","0.2","100","8","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"397","0.5","1","0.5","0","true","0.002","0.2","100","8","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"399","0.5","1","0.5","0","true","0.002","0.2","100","8","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"398","0.5","1","0.5","0","true","0.002","0.2","100","8","2","250","0.4","500","60","0","0","0","0","37","0","3","0","0"
"402","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"401","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.1","500","90","0","0","0","0","9","0","1","0","0"
"400","0.5","1","0.5","0","true","0.002","0.2","100","8","2","250","0.4","500","0","0","0","60","0","0","0","0","40","0"
"403","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.1","500","90","0","0","0","0","7","0","3","0","0"
"404","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.1","500","0","90","0","0","0","0","0","10","0","0"
"405","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.1","500","2","88","0","0","0","0","0","0","10","0"
"406","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"407","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.1","500","88","2","0","0","0","10","0","0","0","0"
"409","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.1","500","88","2","0","0","0","2","0","8","0","0"
"408","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.1","500","2","88","0","0","0","0","6","0","4","0"
"410","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.1","500","0","90","0","0","0","0","0","0","10","0"
"413","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.1","500","90","0","0","0","0","7","0","3","0","0"
"411","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.1","500","89","1","0","0","0","10","0","0","0","0"
"414","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.1","500","90","0","0","0","0","9","0","1","0","0"
"412","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.1","500","0","0","0","90","0","0","10","0","0","0"
"415","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"416","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.1","500","89","1","0","0","0","1","0","9","0","0"
"418","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"417","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.1","500","0","90","0","0","0","0","0","10","0","0"
"419","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.1","500","90","0","0","0","0","7","0","3","0","0"
"421","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.2","500","78","2","0","0","0","20","0","0","0","0"
"420","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.1","500","89","1","0","0","0","10","0","0","0","0"
"422","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","20","0","0","0"
"423","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.2","500","80","0","0","0","0","18","0","2","0","0"
"425","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"426","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.2","500","80","0","0","0","0","18","0","2","0","0"
"424","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","7","0","13","0"
"427","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"428","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"429","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"431","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.2","500","80","0","0","0","0","17","0","3","0","0"
"430","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.2","500","0","80","0","0","0","0","0","0","20","0"
"432","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.2","500","80","0","0","0","0","19","0","1","0","0"
"434","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"433","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.2","500","0","0","0","80","0","0","20","0","0","0"
"436","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"435","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.2","500","66","14","0","0","0","17","0","3","0","0"
"438","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"437","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.2","500","78","0","2","0","0","20","0","0","0","0"
"439","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.2","500","1","79","0","0","0","0","0","0","20","0"
"440","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"441","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"442","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.3","500","70","0","0","0","0","24","0","6","0","0"
"443","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"445","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"446","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"444","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.3","500","0","0","0","70","0","0","30","0","0","0"
"447","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.3","500","0","70","0","0","0","0","0","0","30","0"
"448","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.3","500","0","70","0","0","0","0","0","0","30","0"
"449","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"450","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.3","500","0","70","0","0","0","0","0","0","30","0"
"451","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.3","500","0","70","0","0","0","0","0","0","30","0"
"453","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.3","500","70","0","0","0","0","29","0","1","0","0"
"455","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"452","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.3","500","0","70","0","0","0","0","0","0","30","0"
"454","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.3","500","0","0","0","70","0","0","30","0","0","0"
"456","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.3","500","66","4","0","0","0","28","0","2","0","0"
"458","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.3","500","70","0","0","0","0","29","0","1","0","0"
"457","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"459","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"461","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"460","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.3","500","0","0","0","70","0","0","0","0","30","0"
"463","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"464","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"465","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"462","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.4","500","0","0","0","60","0","0","0","0","40","0"
"466","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.4","500","59","0","1","0","0","40","0","0","0","0"
"467","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"468","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","38","0","2","0","0"
"470","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"471","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"469","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.4","500","0","0","0","60","0","0","0","0","40","0"
"474","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"473","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","38","0","2","0","0"
"476","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"472","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.4","500","0","0","0","60","0","0","0","0","40","0"
"475","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"477","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.4","500","0","60","0","0","0","0","0","40","0","0"
"478","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.4","500","45","1","13","1","0","36","4","0","0","0"
"479","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"480","0.5","1","0.5","0","true","0.002","0.2","100","10","2","250","0.4","500","0","60","0","0","0","0","0","0","40","0"
"481","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"482","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.1","500","89","1","0","0","0","10","0","0","0","0"
"484","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.1","500","90","0","0","0","0","6","0","4","0","0"
"483","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"485","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.1","500","0","90","0","0","0","3","0","7","0","0"
"486","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.1","500","86","4","0","0","0","8","0","2","0","0"
"487","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.1","500","0","90","0","0","0","0","0","0","10","0"
"489","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"488","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.1","500","0","90","0","0","0","0","0","0","10","0"
"490","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.1","500","85","5","0","0","0","10","0","0","0","0"
"491","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.1","500","86","4","0","0","0","9","0","1","0","0"
"492","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.1","500","87","3","0","0","0","10","0","0","0","0"
"493","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"495","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.1","500","1","89","0","0","0","3","0","7","0","0"
"496","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.1","500","1","89","0","0","0","0","1","0","9","0"
"494","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.1","500","0","0","0","90","0","0","0","0","10","0"
"497","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.1","500","0","0","90","0","0","0","10","0","0","0"
"498","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.1","500","0","90","0","0","0","5","0","5","0","0"
"499","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.1","500","89","1","0","0","0","9","0","1","0","0"
"500","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.1","500","0","90","0","0","0","4","0","6","0","0"
"502","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.2","500","2","78","0","0","0","0","0","0","20","0"
"505","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"501","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.2","500","0","0","0","80","0","0","20","0","0","0"
"503","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"506","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"504","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"507","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.2","500","0","80","0","0","0","0","0","0","20","0"
"509","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"508","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.2","500","0","80","0","0","0","0","0","0","20","0"
"511","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"512","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"510","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.2","500","0","0","0","80","0","0","12","0","8","0"
"514","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.2","500","78","2","0","0","0","11","0","9","0","0"
"513","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.2","500","0","0","0","80","0","0","20","0","0","0"
"517","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.2","500","0","80","0","0","0","0","1","0","19","0"
"516","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.2","500","0","0","80","0","0","0","20","0","0","0"
"515","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.2","500","0","0","0","80","0","0","20","0","0","0"
"519","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"518","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"520","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.2","500","78","2","0","0","0","20","0","0","0","0"
"521","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"523","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.3","500","0","70","0","0","0","0","0","0","30","0"
"522","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.3","500","0","0","0","70","0","0","30","0","0","0"
"524","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"525","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"527","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"528","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"526","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.3","500","0","0","0","70","0","0","30","0","0","0"
"529","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.3","500","0","0","39","31","0","0","30","0","0","0"
"531","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"530","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.3","500","0","0","70","0","0","0","30","0","0","0"
"532","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"533","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"536","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"537","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"534","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.3","500","0","0","0","70","0","0","14","0","16","0"
"535","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.3","500","0","0","0","70","0","0","30","0","0","0"
"538","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"539","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"540","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"541","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"542","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"543","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"544","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"545","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.4","500","58","2","0","0","0","23","0","17","0","0"
"548","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"546","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.4","500","0","60","0","0","0","0","0","0","40","0"
"547","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.4","500","0","0","7","53","0","0","40","0","0","0"
"549","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.4","500","0","60","0","0","0","0","0","0","40","0"
"550","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"551","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.4","500","0","0","0","60","0","0","40","0","0","0"
"552","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.4","500","25","0","33","2","0","33","7","0","0","0"
"553","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"555","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"554","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"557","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"556","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.4","500","3","0","55","2","0","16","24","0","0","0"
"558","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"560","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"559","0.5","1","0.5","0","true","0.002","0.2","100","12","2","250","0.4","500","60","0","0","0","0","40","0","0","0","0"
"561","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"562","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"563","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.1","500","46","44","0","0","0","2","0","8","0","0"
"564","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"565","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"568","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.1","500","76","14","0","0","0","9","0","1","0","0"
"566","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.1","500","0","0","90","0","0","0","10","0","0","0"
"567","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.1","500","0","0","1","89","0","0","10","0","0","0"
"570","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.1","500","86","4","0","0","0","8","0","2","0","0"
"569","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.1","500","0","0","90","0","0","0","10","0","0","0"
"571","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"573","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"574","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"572","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.1","500","0","0","0","90","0","0","1","0","9","0"
"575","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"576","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.1","500","2","88","0","0","0","1","0","9","0","0"
"578","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.1","500","1","89","0","0","0","0","1","0","9","0"
"577","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.1","500","48","0","42","0","0","10","0","0","0","0"
"579","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.1","500","65","25","0","0","0","9","0","1","0","0"
"580","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.1","500","90","0","0","0","0","10","0","0","0","0"
"582","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"583","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"581","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.2","500","0","0","0","80","0","0","20","0","0","0"
"586","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.2","500","80","0","0","0","0","19","0","1","0","0"
"584","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.2","500","0","0","0","80","0","0","20","0","0","0"
"585","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.2","500","0","0","0","80","0","0","20","0","0","0"
"587","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.2","500","79","0","1","0","0","20","0","0","0","0"
"588","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"589","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.2","500","0","80","0","0","0","0","0","0","20","0"
"590","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.2","500","0","80","0","0","0","0","0","0","20","0"
"591","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"593","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"592","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.2","500","77","3","0","0","0","16","0","4","0","0"
"594","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.2","500","0","80","0","0","0","0","0","20","0","0"
"595","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.2","500","73","7","0","0","0","8","0","12","0","0"
"597","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.2","500","80","0","0","0","0","20","0","0","0","0"
"596","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.2","500","0","80","0","0","0","0","0","0","20","0"
"598","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.2","500","80","0","0","0","0","17","0","3","0","0"
"599","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.2","500","9","71","0","0","0","0","0","5","15","0"
"600","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.2","500","49","8","13","10","0","15","3","2","0","0"
"601","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"602","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"603","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.3","500","70","0","0","0","0","30","0","0","0","0"
"604","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.3","500","0","70","0","0","0","0","0","0","30","0"
"605","0.5","1","0.5","0","true","0.002","0.2","100","14","2","250","0.3","500","3","67","0","0","0","1","1","1","27","0"
